"FECHA DE ATENCIÓN","SERVICIO DE ATENCIÓN","N° DE RECETAS","N° PRESCRIPCIONES","Controlados (Receta Blanca)","Controlados (Receta verde)","TIPO DE ATENCIÓN","ÁREA"
"11-05-2024","Controlados","8","8","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"11-05-2024","Pediatria","2","10","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"11-05-2024","Medicina","11","26","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"11-05-2024","Alta","9","33","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"11-05-2024","Mater","16","45","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"11-05-2024","UPC UTI (4-12)","10","52","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"11-05-2024","Pabellón","8","59","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"11-05-2024","Pediatria","1","2","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"11-05-2024","Med. Especialidad Morbilidad (1 mes o menos)","2","2","0","","ATENCIÓN ABIERTA","Farmacia de Urgencia"
"11-05-2024","Med. General Policlínico Morbilidad (1 mes o menos)","2","4","0","","ATENCIÓN ABIERTA","Farmacia de Urgencia"
"11-05-2024","Mater","5","7","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"11-05-2024","Medicina","6","7","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"11-05-2024","Alta","3","11","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"11-05-2024","Urgencia","210","318","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"12-05-2024","Medicina","0","0","3","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"12-05-2024","Urgencia","0","0","5","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"12-05-2024","Controlados","8","8","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"12-05-2024","Med. General Policlínico Morbilidad (1 mes o menos)","1","1","0","","ATENCIÓN ABIERTA","Farmacia de Urgencia"
"12-05-2024","Pediatria","6","8","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"12-05-2024","Pabellón","5","13","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"12-05-2024","UPC UCI (1-3)","5","14","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"12-05-2024","Mater","13","32","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"12-05-2024","Medicina","32","110","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"12-05-2024","Urgencia","197","355","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"13-05-2024","Pediatria","0","0","1","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"13-05-2024","Alta","0","0","2","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"13-05-2024","Recuperación","1","6","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"13-05-2024","UPC UTI (4-12)","2","11","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"13-05-2024","Mater","5","8","1","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"13-05-2024","Medicina","1","3","13","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"13-05-2024","Urgencia","6","9","10","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"13-05-2024","Med. General Policlínico Morbilidad (1 mes o menos)","17","24","4","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"13-05-2024","Pabellón","3","22","29","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"13-05-2024","Med. General Policlínico Crónicos (+ de 1 mes)","48","69","1","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"13-05-2024","Med. Especialidad Morbilidad (1 mes o menos)","62","95","14","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"13-05-2024","Controlados","90","90","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"13-05-2024","Med. Especialidad crónico (+ de 1 mes)","569","1539","15","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"13-05-2024","HODOM","1","1","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"13-05-2024","Endoscopía","3","3","5","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"13-05-2024","Recuperación","4","12","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"13-05-2024","Alta","5","21","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"13-05-2024","Mater","11","25","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"13-05-2024","Pabellón","6","37","4","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"13-05-2024","Controlados","24","24","0","","ATENCIÓN ABIERTA","Farmacia de Atención Cerrada"
"13-05-2024","Pediatria","11","64","2","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"13-05-2024","UPC UTI (4-12)","13","67","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"13-05-2024","Medicina","37","183","10","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"13-05-2024","Pediatria","1","7","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"13-05-2024","Pabellón","2","11","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"13-05-2024","Alta","2","13","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"13-05-2024","Mater","5","12","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"13-05-2024","Medicina","12","22","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"13-05-2024","Urgencia","120","298","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"14-05-2024","Recuperación","1","1","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"14-05-2024","Mater","2","2","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"14-05-2024","UPC UTI (4-12)","3","4","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"14-05-2024","Dental","3","8","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"14-05-2024","Medicina","4","6","3","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"14-05-2024","Urgencia","5","10","9","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"14-05-2024","Alta","6","20","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"14-05-2024","Pabellón","6","31","3","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"14-05-2024","Med. General Policlínico Morbilidad (1 mes o menos)","20","42","1","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"14-05-2024","Med. General Policlínico Crónicos (+ de 1 mes)","30","46","1","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"14-05-2024","Controlados","45","45","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"14-05-2024","Med. Especialidad Morbilidad (1 mes o menos)","61","102","5","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"14-05-2024","Med. Especialidad crónico (+ de 1 mes)","284","926","23","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"14-05-2024","Recuperación","2","3","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"14-05-2024","Endoscopía","2","2","4","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"14-05-2024","HODOM","6","9","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"14-05-2024","Controlados","13","13","0","","ATENCIÓN ABIERTA","Farmacia de Atención Cerrada"
"14-05-2024","Pabellón","6","22","5","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"14-05-2024","Mater","13","31","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"14-05-2024","Pediatria","10","58","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"14-05-2024","Alta","18","52","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"14-05-2024","UPC UTI (4-12)","10","77","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"14-05-2024","Medicina","39","202","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"14-05-2024","Pabellón","5","10","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"14-05-2024","Mater","6","23","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"14-05-2024","Medicina","11","27","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"14-05-2024","Urgencia","265","463","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"15-05-2024","UPC UTI (4-12)","1","1","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"15-05-2024","Pediatria","1","2","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"15-05-2024","Mater","1","3","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"15-05-2024","Dental","5","6","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"15-05-2024","Medicina","3","8","9","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"15-05-2024","Alta","6","20","1","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"15-05-2024","Med. General Policlínico Morbilidad (1 mes o menos)","11","14","3","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"15-05-2024","Urgencia","5","19","17","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"15-05-2024","Pabellón","6","50","18","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"15-05-2024","Med. General Policlínico Crónicos (+ de 1 mes)","29","52","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"15-05-2024","Med. Especialidad Morbilidad (1 mes o menos)","53","65","8","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"15-05-2024","Controlados","81","81","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"15-05-2024","Med. Especialidad crónico (+ de 1 mes)","345","1107","25","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"15-05-2024","C. Paliativos","1","1","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"15-05-2024","Endoscopía","1","1","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"15-05-2024","HODOM","2","2","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"15-05-2024","Controlados","10","10","0","","ATENCIÓN ABIERTA","Farmacia de Atención Cerrada"
"15-05-2024","Recuperación","4","19","4","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"15-05-2024","Pabellón","7","26","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"15-05-2024","Mater","16","39","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"15-05-2024","Pediatria","11","54","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"15-05-2024","UPC UTI (4-12)","10","82","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"15-05-2024","Alta","21","90","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"15-05-2024","Medicina","38","207","4","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"15-05-2024","Med. Especialidad Morbilidad (1 mes o menos)","1","1","0","","ATENCIÓN ABIERTA","Farmacia de Urgencia"
"15-05-2024","Med. General Policlínico Morbilidad (1 mes o menos)","1","1","0","","ATENCIÓN ABIERTA","Farmacia de Urgencia"
"15-05-2024","Med. Especialidad crónico (+ de 1 mes)","1","1","0","","ATENCIÓN ABIERTA","Farmacia de Urgencia"
"15-05-2024","Pediatria","1","2","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"15-05-2024","Medicina","2","3","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"15-05-2024","Pabellón","2","4","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"15-05-2024","Recetas rechazadas o despachazadas parcialmente Crónicos","3","3","3","","ATENCIÓN ABIERTA","Farmacia de Urgencia"
"15-05-2024","Recetas rechazadas o despachazadas parcialmente Morbilidad","3","3","3","","ATENCIÓN ABIERTA","Farmacia de Urgencia"
"15-05-2024","Alta","2","8","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"15-05-2024","Mater","5","11","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"15-05-2024","Urgencia","215","411","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"16-05-2024","UPC UTI (4-12)","1","1","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"16-05-2024","Dental","2","2","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"16-05-2024","Alta","2","6","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"16-05-2024","Pediatria","5","6","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"16-05-2024","Mater","3","13","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"16-05-2024","Pabellón","2","13","11","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"16-05-2024","Medicina","7","20","1","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"16-05-2024","Med. General Policlínico Crónicos (+ de 1 mes)","12","19","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"16-05-2024","Urgencia","7","14","17","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"16-05-2024","Med. General Policlínico Morbilidad (1 mes o menos)","17","24","1","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"16-05-2024","Controlados","62","62","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"16-05-2024","Med. Especialidad Morbilidad (1 mes o menos)","50","74","14","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"16-05-2024","Med. Especialidad crónico (+ de 1 mes)","289","845","18","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"16-05-2024","C. Paliativos","1","3","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"16-05-2024","Recuperación","1","4","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"16-05-2024","Alta","3","8","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"16-05-2024","Endoscopía","6","7","5","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"16-05-2024","Controlados","14","14","0","","ATENCIÓN ABIERTA","Farmacia de Atención Cerrada"
"16-05-2024","Mater","16","51","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"16-05-2024","Pediatria","13","58","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"16-05-2024","Pabellón","14","55","7","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"16-05-2024","UPC UTI (4-12)","12","74","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"16-05-2024","Medicina","32","191","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"16-05-2024","Med. Especialidad Morbilidad (1 mes o menos)","1","1","0","","ATENCIÓN ABIERTA","Farmacia de Urgencia"
"16-05-2024","Med. General Policlínico Morbilidad (1 mes o menos)","1","3","0","","ATENCIÓN ABIERTA","Farmacia de Urgencia"
"16-05-2024","Medicina","2","3","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"16-05-2024","Alta","1","6","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"16-05-2024","Urgencia","134","342","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"17-05-2024","Dental","3","3","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"17-05-2024","Medicina","5","5","1","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-05-2024","UPC UTI (4-12)","1","17","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-05-2024","Alta","5","14","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-05-2024","Urgencia","6","8","11","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"17-05-2024","Med. General Policlínico Morbilidad (1 mes o menos)","12","14","1","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"17-05-2024","Mater","10","17","1","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-05-2024","Med. General Policlínico Crónicos (+ de 1 mes)","22","30","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"17-05-2024","Pabellón","6","42","19","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"17-05-2024","Controlados","55","55","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"17-05-2024","Med. Especialidad Morbilidad (1 mes o menos)","56","76","4","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"17-05-2024","Med. Especialidad crónico (+ de 1 mes)","399","1228","18","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"17-05-2024","Endoscopía","0","0","4","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-05-2024","Recuperación","2","3","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-05-2024","HODOM","3","7","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-05-2024","Controlados","7","7","0","","ATENCIÓN ABIERTA","Farmacia de Atención Cerrada"
"17-05-2024","Pabellón","6","14","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-05-2024","Mater","13","46","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-05-2024","Alta","17","65","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-05-2024","Pediatria","12","77","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-05-2024","UPC UTI (4-12)","14","91","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-05-2024","Medicina","25","161","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"17-05-2024","Medicina","2","2","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-05-2024","Pediatria","2","2","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-05-2024","Pabellón","1","11","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-05-2024","Recuperación","5","12","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-05-2024","Mater","8","21","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-05-2024","UPC UTI (4-12)","7","31","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"17-05-2024","Urgencia","273","453","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"18-05-2024","Medicina","0","0","2","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-05-2024","Pabellón","0","0","2","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"18-05-2024","Urgencia","0","0","5","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"18-05-2024","Controlados","9","9","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"18-05-2024","Endoscopía","1","1","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2024","Pediatria","3","7","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2024","HODOM","3","9","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2024","Recuperación","2","12","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2024","Alta","3","13","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2024","Controlados","10","10","0","","ATENCIÓN ABIERTA","Farmacia de Atención Cerrada"
"18-05-2024","Pabellón","2","14","5","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2024","Mater","15","42","1","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2024","Medicina","13","43","3","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2024","UPC UTI (4-12)","7","73","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"18-05-2024","UPC UTI (4-12)","1","1","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2024","Mater","4","4","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2024","Alta","1","8","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2024","Pabellón","2","24","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2024","Medicina","12","23","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"18-05-2024","Urgencia","238","398","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"19-05-2024","Urgencia","0","0","6","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"19-05-2024","Controlados","6","6","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"19-05-2024","Pediatria","1","1","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2024","HODOM","1","2","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2024","Recuperación","3","11","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2024","Pabellón","3","21","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2024","Alta","5","22","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2024","Mater","16","40","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2024","Medicina","18","56","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2024","UPC UTI (4-12)","13","97","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"19-05-2024","Urgencia","197","298","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"20-05-2024","Recuperación","1","2","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2024","UPC UTI (4-12)","1","5","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2024","Urgencia","2","2","6","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"20-05-2024","Dental","7","7","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"20-05-2024","Alta","4","19","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2024","Medicina","3","12","10","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2024","Pabellón","5","39","5","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"20-05-2024","Med. General Policlínico Morbilidad (1 mes o menos)","16","35","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"20-05-2024","Med. General Policlínico Crónicos (+ de 1 mes)","25","41","1","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"20-05-2024","Controlados","44","44","0","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"20-05-2024","Med. Especialidad Morbilidad (1 mes o menos)","37","50","11","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"20-05-2024","Med. Especialidad crónico (+ de 1 mes)","338","1060","11","","ATENCIÓN ABIERTA","Farmacia de Atención Abierta"
"20-05-2024","HODOM","3","4","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2024","Recuperación","4","9","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2024","Endoscopía","3","3","9","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2024","Mater","16","26","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2024","Controlados","21","21","0","","ATENCIÓN ABIERTA","Farmacia de Atención Cerrada"
"20-05-2024","Alta","7","44","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"20-05-2024","UPC UTI (4-12)","8","66","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
